Global DOF,Value
0,0.000000000000e+00
1,0.000000000000e+00
2,0.000000000000e+00
3,0.000000000000e+00
4,0.000000000000e+00
5,0.000000000000e+00
6,0.000000000000e+00
7,-3.361318446754e-05
8,0.000000000000e+00
9,0.000000000000e+00
10,0.000000000000e+00
11,-2.613698110998e-04
12,0.000000000000e+00
13,-1.266456230544e-04
14,0.000000000000e+00
15,0.000000000000e+00
16,0.000000000000e+00
17,-4.754055714523e-04
18,0.000000000000e+00
19,-2.673400489922e-04
20,0.000000000000e+00
21,0.000000000000e+00
22,0.000000000000e+00
23,-6.428497759711e-04
24,0.000000000000e+00
25,-4.442529930735e-04
26,0.000000000000e+00
27,0.000000000000e+00
28,0.000000000000e+00
29,-7.655586619404e-04
30,0.000000000000e+00
31,-6.466028281427e-04
32,0.000000000000e+00
33,0.000000000000e+00
34,0.000000000000e+00
35,-8.470590802002e-04
36,0.000000000000e+00
37,-8.647570313829e-04
38,0.000000000000e+00
39,0.000000000000e+00
40,0.000000000000e+00
41,-8.931053663317e-04
42,-0.000000000000e+00
43,-1.090858664399e-03
44,-0.000000000000e+00
45,-0.000000000000e+00
46,-0.000000000000e+00
47,-9.122362118421e-04
48,0.000000000000e+00
49,-1.319592071099e-03
50,0.000000000000e+00
51,0.000000000000e+00
52,0.000000000000e+00
53,-9.163315353503e-04
